W,Q2,cos_th,Sl,Slt,St,Stt,dSl,dSlt,dSt,dStt,phi,E,eps,cs,dcs
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,10,4.056,0.6960215753437198,19.025899731484017,12.904526146920496
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,30,4.056,0.6960215753437198,23.29386483768683,10.210360844597005
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,50,4.056,0.6960215753437198,29.698876769945702,7.763284731245981
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,70,4.056,0.6960215753437198,34.99232842061304,8.545124470413194
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,90,4.056,0.6960215753437198,36.35833361752709,9.555710332363931
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,110,4.056,0.6960215753437198,32.77220253302403,8.545124470413194
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,130,4.056,0.6960215753437198,25.52640494237936,7.763284731245982
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,150,4.056,0.6960215753437198,17.672308751673487,10.210360844597005
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,170,4.056,0.6960215753437198,12.633302016328654,12.904526146920496
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,190,4.056,0.6960215753437198,12.633302016328656,12.904526146920496
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,210,4.056,0.6960215753437198,17.67230875167349,10.210360844597002
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,230,4.056,0.6960215753437198,25.526404942379358,7.763284731245981
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,250,4.056,0.6960215753437198,32.772202533024014,8.545124470413192
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,270,4.056,0.6960215753437198,36.35833361752709,9.555710332363931
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,290,4.056,0.6960215753437198,34.992328420613056,8.545124470413198
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,310,4.056,0.6960215753437198,29.698876769945706,7.763284731245981
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,330,4.056,0.6960215753437198,23.29386483768684,10.210360844596998
1.85,1.55,-0.6,4.5250593484575985,2.98723152052976,22.62529679939185,-15.205703755190996,0.9446278089887636,8.52665,4.723139044943821,11.8973,350,4.056,0.6960215753437198,19.025899731484024,12.904526146920489
